student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,similarity_cluster,cluster_avg_gpa,id
167936,23,1,4,2.6,4.4,3.0,0,99.7,8.3,0,2,3,1,7.3,1,3.07,6,6.0,0,1,10.9,2,1,1,8,10,5,2,5.9,72,3,3.766713286713287,473
133196,21,0,0,2.2,2.9,2.7,1,99.7,9.7,0,4,2,0,3.9,0,3.07,7,5.3,0,2,9.0,0,0,2,6,1,10,3,1.9,89,2,3.406876876876877,474
150304,16,2,3,4.804701429690136,0.3,3.8,0,99.7,8.2,1,3,3,2,5.8,1,3.05,2,1.8,0,3,9.3,4,0,1,5,4,10,0,1.8,68,2,3.406876876876877,475
132349,21,0,2,3.1,3.0,3.2,0,99.7,6.3,1,2,3,0,3.9,0,3.04,1,7.8,0,2,9.7,0,1,2,3,6,9,2,2.1,70,1,3.6455643044619426,476
130110,24,0,2,0.3,1.3,2.0,1,99.7,7.0,1,4,2,0,5.7,1,2.93,3,6.6,0,2,4.3,0,0,2,6,9,6,0,9.5,79,4,3.754117647058824,477
125984,17,1,3,3.80922536577995,4.7,1.5,0,99.7,5.3,1,2,4,2,8.7,1,2.86,8,3.5,0,4,11.9,3,0,0,7,5,10,0,4.5,71,1,3.6455643044619426,478
127922,20,0,2,1.1,3.0,0.0,1,99.7,6.3,1,0,0,2,6.2,0,2.85,6,5.3,0,4,5.4,0,0,0,3,2,10,3,6.7,76,2,3.406876876876877,479
151161,28,2,4,3.3,3.5,0.6,0,99.7,9.3,2,1,4,2,8.9,0,2.83,7,7.0,0,3,8.2,4,0,1,10,3,10,2,9.5,76,0,3.50992,480
119336,26,0,0,8.0,3.1,1.0,1,99.7,8.1,1,0,1,0,6.8,1,2.77,1,7.0,0,1,12.7,0,0,0,10,2,10,3,4.8,67,0,3.50992,481
145822,19,0,2,3.4,4.6,2.5,1,99.7,8.5,1,7,3,1,7.5,0,2.66,7,4.0,0,5,11.6,0,0,0,5,1,10,0,8.8,66,1,3.6455643044619426,482
127972,18,1,0,0.0,0.6,3.0,1,99.7,6.2,0,5,1,0,4.7,0,2.64,6,7.2,0,0,5.1,3,0,2,6,5,10,1,3.4,74,2,3.406876876876877,483
156812,21,1,2,4.0,2.6,0.5,1,99.7,4.0,1,3,4,0,9.2,1,2.62,8,3.5,0,0,7.4,3,1,0,4,2,10,3,6.1,62,2,3.406876876876877,484
126154,22,0,2,0.9,1.0,0.0,1,99.7,8.0,0,5,4,0,7.2,1,2.59,4,4.2,0,4,3.3,2,1,2,3,6,9,1,3.2,60,2,3.406876876876877,485
154467,18,2,4,2.6,3.8,3.1,1,99.7,7.1,0,3,1,2,3.4000000000000004,0,2.55,2,7.2,0,1,11.5,0,0,2,7,4,10,2,6.8,70,1,3.6455643044619426,486
105590,21,0,0,4.8,3.8,3.0,1,99.7,4.0,2,3,1,0,8.0,1,2.48,7,3.9,0,1,13.1,2,0,0,7,6,9,0,3.4,55,1,3.6455643044619426,487
178858,28,0,2,1.4,5.0,3.4,1,99.7,6.5,1,3,4,0,2.9,0,2.36,1,5.7,0,3,11.5,0,0,2,9,6,9,3,6.1,54,0,3.50992,488
146701,25,0,5,1.5,2.8,0.6,0,99.7,4.3,0,2,4,0,6.8,0,2.22,5,7.2,0,3,5.7,3,1,0,6,2,10,1,9.7,50,0,3.50992,489
173753,26,0,4,4.8,0.3,3.0,0,99.7,6.9,1,4,1,0,5.4,0,2.15,2,8.6,1,3,9.4,2,0,1,5,2,10,1,5.8,47,0,3.50992,490
139166,25,0,4,9.1,2.8,1.1,0,99.6,7.6,1,0,3,2,4.5,0,4.0,5,6.7,0,0,14.3,4,1,2,8,10,5,1,3.9,100,3,3.766713286713287,491
120862,25,2,4,7.6,1.1,2.5,0,99.6,8.1,0,5,1,2,9.9,0,4.0,3,6.0,0,4,12.5,3,0,1,6,9,6,3,9.6,100,3,3.766713286713287,492
153076,20,0,5,7.4,0.9,3.0,1,99.6,5.3,2,6,0,2,5.6,1,4.0,8,5.0,0,1,11.4,1,1,1,9,5,10,1,8.9,100,1,3.6455643044619426,493
137836,17,1,2,7.2,2.8,2.9,0,99.6,7.7,1,4,1,2,6.6,0,4.0,3,2.9,0,4,12.9,0,0,2,5,2,10,2,2.1,100,1,3.6455643044619426,494
153943,23,2,3,6.965040623454852,3.4,3.5,1,99.6,6.6,2,4,3,0,8.4,1,4.0,6,7.3,0,5,14.6,1,0,1,10,8,7,0,9.3,94,3,3.766713286713287,495
145571,23,2,3,6.750034942361417,3.4,2.1,0,99.6,8.0,1,1,2,1,9.1,1,4.0,3,1.0,0,0,13.4,2,0,2,1,1,10,2,1.2,98,1,3.6455643044619426,496
141693,22,1,3,6.5541252148660085,3.0,0.9,0,99.6,6.6,1,4,4,1,5.0,0,4.0,6,4.7,0,2,10.9,3,1,1,4,2,10,2,5.9,100,1,3.6455643044619426,497
156987,25,2,0,6.4,2.4,0.7,0,99.6,9.6,1,3,3,2,6.3,1,4.0,5,3.5,0,4,10.6,1,1,0,9,3,10,1,2.0,100,0,3.50992,498
137939,22,1,3,6.369289957493466,2.1,0.2,0,99.6,9.6,0,6,1,1,4.1,1,4.0,8,5.7,0,3,9.2,4,0,0,5,9,6,2,3.8,92,3,3.766713286713287,499
152677,23,0,1,6.3,0.7,1.4,1,99.6,4.0,1,4,3,1,10.0,1,4.0,7,3.7,0,3,9.3,1,1,1,4,5,10,3,3.1,96,0,3.50992,500
178123,25,1,5,5.7,0.1,3.3,0,99.6,5.2,1,4,2,1,5.7,1,4.0,6,6.8,0,0,9.5,3,1,2,1,7,8,2,4.2,99,3,3.766713286713287,501
150970,24,1,3,5.49410653686171,3.1,1.7,1,99.6,6.2,2,7,0,0,6.4,1,4.0,1,4.1,0,4,10.7,1,1,1,3,10,5,2,5.2,100,3,3.766713286713287,502
110238,28,2,0,5.3,3.0,1.2,1,99.6,7.0,0,0,0,2,9.4,0,4.0,1,3.9,0,1,9.6,0,1,0,4,7,8,1,3.6,100,3,3.766713286713287,503
132148,22,0,5,5.3,4.8,0.1,0,99.6,6.7,1,3,4,0,4.6,0,4.0,4,4.5,0,1,10.6,1,1,2,4,3,10,2,3.0,100,1,3.6455643044619426,504
156438,16,0,4,5.3,3.6,2.4,1,99.6,4.5,1,1,1,1,2.0,0,4.0,6,5.0,0,2,12.8,4,1,1,9,9,6,1,9.4,93,4,3.754117647058824,505
107715,27,1,3,5.245138568496795,3.2,0.9,0,99.6,6.8,1,4,2,0,8.5,1,4.0,5,5.3,0,0,10.4,3,1,1,3,3,10,2,5.3,100,0,3.50992,506
171443,22,1,2,5.0,5.0,3.3,1,99.6,9.1,0,5,0,1,9.7,0,4.0,8,5.7,0,0,13.6,2,1,2,4,8,7,2,3.4,100,3,3.766713286713287,507
118473,19,2,1,5.0,2.5,0.3,0,99.6,5.5,0,6,2,0,4.1,0,4.0,2,2.7,0,2,9.8,3,1,2,6,5,10,0,7.0,93,2,3.406876876876877,508
170278,19,1,4,4.7,2.6,0.6,1,99.6,5.4,0,7,2,2,7.9,1,4.0,6,3.6,0,0,9.4,1,1,1,1,8,7,0,4.1,96,4,3.754117647058824,509
108976,28,1,3,4.670837508397908,2.1,1.9,0,99.6,7.4,0,7,0,0,4.6,1,4.0,8,2.5,0,4,10.5,1,1,2,2,6,9,0,5.5,96,3,3.766713286713287,510
137912,23,2,4,4.4,3.1,0.7,0,99.6,9.1,0,4,4,0,7.1,1,4.0,2,6.1,0,0,9.8,3,0,1,5,10,5,1,1.0,100,3,3.766713286713287,511
105383,22,0,2,4.4,3.1,0.9,0,99.6,8.9,1,7,3,2,4.8,0,4.0,7,4.8,0,0,10.2,3,1,1,6,2,10,2,3.5,97,0,3.50992,512
129175,16,1,4,4.3,3.6,1.1,0,99.6,7.3,1,5,4,0,10.0,1,4.0,5,2.7,0,2,9.9,4,0,2,10,3,10,1,9.4,97,2,3.406876876876877,513
154331,22,0,5,4.2,2.6,1.5,0,99.6,6.7,1,6,3,1,10.0,1,4.0,7,1.4,0,2,9.6,4,1,0,1,7,8,1,5.2,97,3,3.766713286713287,514
160158,16,0,5,4.2,3.5,1.5,1,99.6,5.4,1,2,1,2,7.9,1,4.0,8,8.7,0,5,10.8,1,0,1,3,10,5,0,8.7,94,4,3.754117647058824,515
158853,25,2,0,4.1,2.3,0.7,1,99.6,6.6,1,7,0,0,6.4,1,4.0,6,5.3,0,4,8.7,4,1,2,3,10,5,0,9.2,89,3,3.766713286713287,516
102118,22,2,5,4.0,1.1,2.4,1,99.6,7.8,0,7,0,1,5.6,0,4.0,2,5.2,0,5,9.2,3,1,1,7,5,10,3,2.2,94,0,3.50992,517
130676,19,2,2,3.8,4.8,1.2,1,99.6,6.3,2,3,3,2,6.7,1,4.0,8,2.5,0,5,10.4,4,0,2,4,8,7,2,1.6,100,4,3.754117647058824,518
107708,17,1,0,3.4,3.3,3.0,1,99.6,5.9,1,5,2,0,8.7,0,4.0,3,1.7,0,1,10.0,4,1,2,1,9,6,1,3.3,100,4,3.754117647058824,519
159796,22,2,2,3.3,4.6,3.8,1,99.6,5.3,0,5,4,0,9.5,0,4.0,3,6.2,0,4,12.8,0,1,2,7,8,7,2,7.0,100,3,3.766713286713287,520
171322,28,2,2,3.3,2.1,0.5,1,99.6,7.0,2,6,1,1,7.8,1,4.0,1,6.6,0,2,6.0,4,1,2,5,1,10,2,1.3,100,0,3.50992,521
177423,22,1,3,3.2856682501962027,1.9,0.2,0,99.6,6.0,2,1,2,0,7.3,0,4.0,6,4.8,0,4,5.9,0,1,1,3,7,8,1,3.5,100,4,3.754117647058824,522
131807,22,2,0,3.2,0.3,1.4,1,99.6,5.0,1,4,3,1,6.0,1,4.0,6,9.6,0,4,6.0,3,1,1,1,7,8,2,4.3,93,4,3.754117647058824,523
133458,23,2,5,3.1,3.9,3.3,0,99.6,7.0,1,3,2,0,4.0,1,4.0,5,3.7,0,5,11.3,4,0,1,9,8,7,0,4.0,100,3,3.766713286713287,524
142504,20,2,4,3.1,3.2,1.5,0,99.6,9.7,1,0,4,2,6.6,0,4.0,1,3.8,0,5,9.6,1,1,1,2,3,10,3,8.8,100,2,3.406876876876877,525
107118,18,1,0,3.1,3.6,3.7,0,99.6,7.5,2,5,2,1,8.2,1,4.0,3,4.6,0,3,12.1,3,0,0,6,9,6,1,5.3,96,4,3.754117647058824,526
109154,23,0,4,3.0,4.8,2.9,1,99.6,9.4,0,5,2,0,9.0,1,4.0,8,3.3,0,2,11.9,0,0,0,7,6,9,3,6.8,100,3,3.766713286713287,527
132590,24,1,5,3.0,0.9,3.3,0,99.6,7.0,1,5,1,2,7.5,0,4.0,5,1.8,0,5,8.7,0,0,2,8,6,9,1,3.5,98,0,3.50992,528
166238,26,2,2,2.8,0.5,0.1,0,99.6,4.6,2,0,4,0,7.5,1,4.0,7,5.6,0,5,5.1,0,1,2,10,3,10,1,7.3,97,0,3.50992,529
128386,17,0,3,2.370089486494732,1.6,0.3,1,99.6,8.3,2,2,2,2,8.6,1,4.0,7,1.0,0,3,4.8,4,0,0,7,10,5,2,7.7,97,4,3.754117647058824,530
134176,26,1,0,2.2,3.5,1.0,0,99.6,9.0,2,4,4,1,3.9,0,4.0,3,5.6,0,5,8.2,3,0,2,8,8,7,1,9.8,95,3,3.766713286713287,531
174388,25,2,3,2.1953245383104294,2.0,2.1,1,99.6,7.8,0,3,1,2,9.4,0,4.0,1,1.0,0,4,6.4,4,1,0,8,1,10,1,2.8,95,0,3.50992,532
121537,17,0,4,2.0,0.5,1.3,1,99.6,9.0,2,0,4,0,7.0,0,4.0,3,5.4,0,5,4.4,2,0,2,4,10,5,2,8.5,100,4,3.754117647058824,533
124933,21,0,4,2.0,0.9,3.9,0,99.6,7.3,1,0,1,1,8.1,1,4.0,6,7.5,0,5,8.6,3,0,0,7,7,8,0,1.0,99,4,3.754117647058824,534
141068,20,2,5,1.9,1.7,3.9,0,99.6,8.6,1,6,2,2,6.2,0,4.0,8,6.1,0,2,8.3,3,0,0,8,4,10,0,1.4,97,2,3.406876876876877,535
111217,21,0,4,1.8,0.6,2.4,0,99.6,8.1,1,1,1,0,7.0,0,4.0,3,1.2,0,3,5.3,4,1,1,7,4,10,3,9.2,100,2,3.406876876876877,536
156723,17,2,4,1.7,4.4,1.2,1,99.6,6.4,2,7,0,0,7.6,1,4.0,8,4.1,0,0,7.9,1,1,0,3,8,7,1,2.1,100,4,3.754117647058824,537
155785,16,1,5,1.6,1.0,0.7,1,99.6,7.5,2,6,2,2,7.2,1,4.0,1,4.2,0,5,3.4,0,1,2,8,9,6,3,3.3,100,4,3.754117647058824,538
126093,24,2,4,1.0,0.1,3.2,0,99.6,7.6,1,2,2,1,6.8,1,4.0,7,2.7,0,1,4.3,2,0,0,5,5,10,0,4.1,100,0,3.50992,539
151456,20,0,0,3.1,2.1,0.4,1,99.6,4.9,1,1,3,2,6.0,1,3.99,1,1.5,0,3,6.1,4,0,2,5,3,10,1,6.1,100,2,3.406876876876877,540
129570,18,0,1,0.4,1.1,4.0,0,99.6,6.2,1,4,3,2,8.1,0,3.96,4,2.0,0,2,6.2,2,1,2,10,8,7,0,1.5,100,4,3.754117647058824,541
138679,25,0,4,4.4,0.2,2.3,0,99.6,8.5,0,1,4,1,7.5,0,3.95,3,1.0,0,0,6.9,3,0,2,4,3,10,1,2.6,98,0,3.50992,542
154940,19,1,0,2.3,0.7,0.8,0,99.6,6.1,1,6,4,2,7.9,0,3.86,2,4.8,0,3,4.2,3,1,0,4,2,10,0,2.9,87,2,3.406876876876877,543
112486,25,1,5,4.5,0.9,2.9,1,99.6,6.4,0,4,1,1,9.7,1,3.85,4,6.5,0,1,9.5,1,0,1,7,9,6,2,2.3,100,3,3.766713286713287,544
144103,28,2,1,2.7,4.0,3.3,0,99.6,6.8,1,4,0,1,3.8,0,3.85,7,4.4,0,1,10.8,1,0,0,9,5,10,3,6.2,95,0,3.50992,545
155726,16,1,4,4.6,1.6,0.7,1,99.6,8.5,2,6,3,1,1.3,1,3.81,6,4.5,0,1,7.6,3,0,1,3,2,10,1,7.0,89,2,3.406876876876877,546
171189,19,0,2,2.8,0.5,2.7,1,99.6,8.3,1,0,1,0,4.6,1,3.8,8,1.2,0,1,6.8,3,0,0,3,6,9,2,7.0,89,2,3.406876876876877,547
148991,24,2,5,7.0,3.1,2.9,1,99.6,7.5,1,4,3,0,8.2,1,3.78,1,6.2,0,2,13.4,2,1,0,4,8,7,0,3.4,94,3,3.766713286713287,548
135430,18,1,1,5.5,1.2,0.4,1,99.6,7.1,0,4,3,2,8.0,1,3.77,8,5.7,0,5,8.1,2,1,1,2,1,10,2,5.1,97,2,3.406876876876877,549
148760,20,1,4,2.6,2.7,3.3,0,99.6,4.0,1,1,2,1,5.3,1,3.77,7,2.9,0,5,8.6,1,0,2,1,6,9,1,7.6,91,4,3.754117647058824,550
151041,25,1,3,3.274807551643781,0.9,0.3,0,99.6,6.8,1,5,4,0,6.9,0,3.76,1,8.9,0,1,5.5,4,1,2,5,6,9,3,9.3,94,0,3.50992,551
103682,20,0,1,5.3,3.3,1.6,0,99.6,7.8,0,5,2,0,4.9,0,3.75,3,7.3,0,1,11.6,1,0,2,1,6,9,3,5.5,90,1,3.6455643044619426,552
172528,27,2,1,4.2,2.4,1.7,0,99.6,8.0,1,6,0,0,4.3,1,3.74,6,3.7,0,5,9.0,4,1,2,8,3,10,3,2.1,84,0,3.50992,553
168203,21,0,5,1.0,5.0,1.6,1,99.6,7.6,1,6,4,1,4.9,0,3.72,1,7.4,0,1,9.2,0,1,2,2,1,10,2,2.0,85,2,3.406876876876877,554
140078,27,1,5,4.4,1.0,3.3,1,99.6,5.1,1,4,1,0,6.2,1,3.7,8,4.5,0,3,9.5,1,1,2,2,9,6,1,5.0,94,3,3.766713286713287,555
128504,19,0,5,2.7,3.3,1.2,1,99.6,4.5,0,1,2,1,8.3,1,3.7,3,2.8,0,5,7.2,1,0,0,5,6,9,1,7.4,100,2,3.406876876876877,556
152937,25,0,3,2.7216375040318423,3.8,0.9,0,99.6,4.4,0,4,0,2,2.0,0,3.69,4,5.2,0,2,9.2,0,1,2,8,7,8,3,9.4,86,3,3.766713286713287,557
175921,22,2,0,3.2,4.3,0.9,1,99.6,5.8,0,0,2,0,6.2,0,3.59,8,6.0,0,0,10.3,1,1,2,6,3,10,0,7.2,86,0,3.50992,558
161324,23,0,3,4.895694134869456,0.5,3.6,1,99.6,7.1,0,4,2,0,5.5,1,3.58,6,8.3,1,5,10.3,3,1,1,10,2,10,1,6.3,88,0,3.50992,559
122613,21,1,5,4.1,3.8,0.7,0,99.6,7.3,0,5,0,1,6.6,0,3.56,8,2.8,0,4,9.6,2,0,2,5,2,10,0,3.2,90,2,3.406876876876877,560
160626,16,1,3,7.039951127466043,2.8,0.8,1,99.6,5.4,1,2,3,0,6.0,1,3.55,7,6.2,0,2,12.1,0,0,1,8,4,10,0,3.1,85,1,3.6455643044619426,561
173517,25,0,5,2.7,4.7,2.6,0,99.6,4.9,1,6,4,0,8.4,1,3.52,2,6.2,0,0,10.4,4,1,2,2,7,8,2,7.2,89,3,3.766713286713287,562
177325,16,2,2,0.1,2.3,3.4,0,99.6,6.0,0,6,2,1,5.6,0,3.52,2,5.6,0,5,7.7,2,0,0,10,9,6,2,5.8,87,4,3.754117647058824,563
147503,25,2,1,3.9,2.0,3.5,1,99.6,4.0,0,0,0,1,9.7,0,3.51,7,6.1,0,0,11.2,2,1,2,2,3,10,3,7.6,85,0,3.50992,564
157440,16,1,1,2.8,2.0,2.3,0,99.6,8.7,0,6,2,1,8.9,0,3.43,6,6.3,0,1,8.3,1,1,1,2,10,5,1,2.4,83,4,3.754117647058824,565
173009,16,0,2,4.7,0.2,0.6,0,99.6,8.5,1,7,0,2,4.7,0,3.42,5,4.1,0,4,6.7,2,0,0,1,1,10,1,4.3,79,2,3.406876876876877,566
123130,17,2,0,4.1,3.3,2.1,0,99.6,8.5,2,7,4,2,6.9,0,3.39,7,7.1,0,2,11.5,0,0,1,6,10,5,2,1.9,94,4,3.754117647058824,567
163321,19,2,0,4.1,1.1,0.9,0,99.6,8.7,0,7,2,2,7.0,0,3.38,7,5.9,0,0,7.2,4,1,2,9,4,10,2,6.1,72,2,3.406876876876877,568
149346,22,1,1,0.0,3.2,0.6,1,99.6,9.5,1,2,2,2,5.8,1,3.38,7,8.7,1,1,4.1,2,1,1,2,1,10,2,1.5,78,2,3.406876876876877,569
146723,17,1,3,8.129273853134446,4.2,1.3,1,99.6,9.4,1,3,4,2,8.1,0,3.37,2,5.1,0,1,15.3,0,1,1,7,6,9,1,1.2,79,1,3.6455643044619426,570
112292,25,1,0,3.8,0.7,1.3,0,99.6,8.3,0,4,2,1,8.0,1,3.36,2,1.9,0,5,6.1,0,1,2,10,3,10,0,8.7,72,0,3.50992,571
133846,23,1,5,5.2,4.0,1.5,0,99.6,8.0,1,3,3,0,6.0,0,3.33,2,3.3,0,3,11.3,0,1,0,1,8,7,3,9.8,71,3,3.766713286713287,572
154534,25,1,2,5.0,2.4,0.6,0,99.6,6.6,0,2,4,2,3.7,0,3.29,4,4.1,0,1,8.3,2,1,0,6,9,6,1,9.2,84,3,3.766713286713287,573
130915,19,2,2,1.2,2.9,0.3,1,99.6,6.6,1,7,0,0,4.9,0,3.29,2,7.2,0,4,4.8,3,1,2,1,8,7,0,1.7,83,4,3.754117647058824,574
130998,18,1,3,5.0188215218021694,3.8,2.3,1,99.6,6.5,2,4,3,1,4.1,1,3.28,3,4.5,0,1,12.8,0,1,0,9,6,9,1,5.7,78,1,3.6455643044619426,575
106462,23,1,2,2.8,1.4,1.8,0,99.6,5.5,1,0,2,0,8.9,1,3.28,1,3.3,0,3,6.8,2,1,1,1,9,6,3,5.3,85,4,3.754117647058824,576
110440,19,2,0,3.8,1.3,3.5,0,99.6,6.4,1,0,2,0,8.6,1,3.26,2,5.4,0,3,10.1,4,1,2,1,4,10,3,5.3,83,1,3.6455643044619426,577
125851,21,1,4,3.8,4.8,1.7,1,99.6,8.0,1,7,0,2,8.5,0,3.23,2,6.1,0,2,10.9,0,1,1,9,9,6,3,4.3,82,4,3.754117647058824,578
103388,21,2,4,3.7,0.9,0.8,0,99.6,6.0,1,6,0,2,9.0,0,3.23,1,3.1,0,0,6.3,0,0,1,5,8,7,0,2.2,88,4,3.754117647058824,579
144203,17,1,5,2.6,2.2,2.4,0,99.6,9.1,0,3,4,2,9.7,1,3.2,8,4.3,0,5,8.7,4,1,1,9,3,10,0,6.9,87,2,3.406876876876877,580
127452,17,2,1,1.1,2.8,0.8,1,99.6,7.4,1,1,2,0,7.7,0,3.2,6,4.2,0,3,5.6,2,0,1,4,6,9,2,4.6,84,2,3.406876876876877,581
158728,18,1,0,1.5,0.9,3.8,1,99.6,6.2,2,6,2,2,5.5,1,3.18,7,2.2,0,1,7.2,2,1,1,1,2,10,0,6.6,87,2,3.406876876876877,582
156206,16,1,3,4.631672837778117,3.1,2.9,1,99.6,8.8,2,4,0,2,6.9,1,3.17,1,7.2,0,3,11.9,3,0,0,1,3,10,3,2.8,85,1,3.6455643044619426,583
141818,24,1,1,2.3,1.3,2.3,1,99.6,4.8,0,5,1,2,6.3,0,3.16,5,4.5,0,4,7.6,1,0,0,7,10,5,0,5.9,82,3,3.766713286713287,584
111531,19,1,1,2.3,1.0,1.4,1,99.6,5.2,0,0,1,0,7.3,1,3.15,1,6.2,0,5,6.5,0,0,1,3,10,5,1,3.7,88,4,3.754117647058824,585
104076,19,1,0,3.1,2.0,1.7,1,99.6,8.1,1,5,0,1,7.0,0,3.14,1,4.9,0,2,7.8,4,0,0,7,5,10,1,9.7,79,2,3.406876876876877,586
101775,26,1,2,2.1,2.3,2.4,0,99.6,7.0,2,0,2,2,8.6,1,3.14,6,3.9,0,2,7.9,4,0,2,10,5,10,3,1.4,77,0,3.50992,587
109377,23,1,5,3.7,3.4,0.8,1,99.6,6.1,1,7,0,0,6.2,1,3.12,5,6.5,0,3,9.6,3,0,2,5,5,10,3,5.5,83,0,3.50992,588
112546,18,1,2,4.4,2.8,0.2,0,99.6,7.8,2,0,3,0,7.6,1,3.1,7,4.5,0,5,7.5,1,0,2,8,5,10,0,8.2,73,2,3.406876876876877,589
160781,27,1,4,3.9,4.6,0.7,0,99.6,6.6,1,5,1,1,6.9,0,3.09,7,3.0,0,5,10.3,0,1,2,3,3,10,1,8.1,76,0,3.50992,590
173879,25,0,1,4.7,2.2,2.8,1,99.6,5.2,1,6,4,1,4.6,0,3.07,2,7.8,0,3,11.5,1,0,1,2,5,10,3,2.1,67,0,3.50992,591
172806,27,1,1,4.9,4.4,0.2,1,99.6,6.1,0,7,4,1,9.2,1,3.05,1,3.1,0,2,11.3,1,1,2,8,2,10,0,6.8,79,0,3.50992,592
125780,23,1,3,4.796332381775755,3.6,3.2,1,99.6,7.9,1,6,4,2,6.6,1,3.01,2,6.0,0,3,11.7,2,0,1,5,6,9,3,5.0,75,3,3.766713286713287,593
121927,18,1,0,1.7,1.6,1.5,0,99.6,6.2,2,1,4,1,5.7,0,3.0,3,3.8,0,3,5.7,4,1,2,5,8,7,1,4.1,69,4,3.754117647058824,594
116906,25,2,4,4.0,4.3,4.0,1,99.6,8.3,2,3,1,2,8.0,1,2.99,8,9.3,0,2,14.3,3,1,0,1,5,10,2,5.8,74,3,3.766713286713287,595
151145,20,0,0,7.3,2.8,2.9,1,99.6,8.6,0,0,4,1,6.4,0,2.98,4,3.2,0,1,14.5,3,0,0,2,1,10,3,8.7,81,1,3.6455643044619426,596
168992,20,0,0,5.9,4.7,0.2,0,99.6,7.8,0,4,3,0,5.5,0,2.96,8,5.8,0,3,11.7,4,0,1,6,3,10,1,1.0,79,1,3.6455643044619426,597
169983,21,1,5,3.5,3.2,3.1,0,99.6,9.0,0,5,1,2,9.3,0,2.96,5,5.9,0,0,9.9,0,0,2,4,1,10,2,8.8,72,2,3.406876876876877,598
110316,28,1,0,3.3,0.9,1.2,0,99.6,4.0,1,4,2,1,8.6,0,2.96,5,2.8,0,5,6.2,3,1,2,9,6,9,3,7.3,81,0,3.50992,599
173702,20,2,5,4.7,4.0,1.1,1,99.6,7.1,0,7,1,1,8.7,1,2.92,7,5.1,0,4,10.5,0,0,1,7,3,10,3,3.8,76,1,3.6455643044619426,600
112014,24,1,1,2.4,0.2,3.2,1,99.6,7.5,1,4,4,0,8.5,1,2.88,1,6.2,0,3,7.3,2,1,2,3,3,10,0,4.1,74,0,3.50992,601
103620,27,2,5,2.2,3.8,3.9,0,99.6,6.6,1,6,0,2,3.7,0,2.87,8,5.6,0,2,11.8,2,1,0,10,3,10,2,6.7,74,0,3.50992,602
142296,22,1,4,5.7,0.5,3.2,0,99.6,8.6,1,5,0,2,10.0,1,2.84,2,1.7,0,1,10.6,0,0,1,3,1,10,2,2.2,60,1,3.6455643044619426,603
111538,24,1,4,1.6,1.2,1.1,0,99.6,10.2,2,7,3,0,6.4,0,2.83,2,5.2,0,5,4.8,4,0,1,9,2,10,0,2.3,79,0,3.50992,604
152617,20,0,1,4.8,3.5,1.3,0,99.6,6.1,1,3,0,0,1.7999999999999998,0,2.75,4,7.4,0,4,11.4,0,1,0,3,6,9,1,9.8,64,1,3.6455643044619426,605
150337,23,0,4,4.8,2.1,2.1,0,99.6,4.7,1,4,0,1,7.6,1,2.74,6,1.0,0,3,9.5,2,0,1,2,1,10,3,1.9,73,0,3.50992,606
132550,25,1,3,4.803219814367921,0.6,0.9,0,99.6,9.7,1,5,2,1,10.0,0,2.72,7,6.5,0,5,7.4,2,0,2,10,1,10,0,6.5,64,0,3.50992,607
125714,21,1,2,3.1,3.0,2.5,1,99.6,7.9,1,3,1,2,3.0,1,2.72,5,4.3,0,2,9.2,3,1,1,10,2,10,3,5.8,57,2,3.406876876876877,608
162086,18,1,3,4.489083878649159,4.0,0.3,0,99.6,7.0,1,4,0,0,4.7,1,2.71,2,6.5,0,2,9.6,3,0,1,9,4,10,1,3.3,65,2,3.406876876876877,609
101627,22,0,2,4.3,0.6,0.9,0,99.6,4.6,1,2,3,1,6.1,1,2.71,1,5.1,0,1,6.7,3,0,2,7,5,10,1,1.8,65,2,3.406876876876877,610
115307,24,2,5,0.0,3.0,2.5,0,99.6,7.4,2,5,1,1,5.2,0,2.67,4,6.5,0,3,6.6,4,0,2,5,6,9,1,8.8,63,0,3.50992,611
122865,20,1,0,6.2,2.6,3.3,0,99.6,6.6,0,0,1,1,9.2,1,2.66,4,4.9,0,5,12.8,0,0,0,2,4,10,1,10.0,63,1,3.6455643044619426,612
177163,19,2,2,3.6,2.9,0.0,0,99.6,7.2,1,5,4,1,7.0,0,2.64,7,5.2,0,2,6.9,3,0,1,1,4,10,1,2.3,59,2,3.406876876876877,613
117472,17,2,0,2.3,3.6,2.8,1,99.6,7.0,1,6,1,1,10.0,0,2.62,7,5.9,0,1,10.1,1,0,1,6,1,10,0,6.0,58,2,3.406876876876877,614
110698,21,0,4,1.4,3.2,2.3,1,99.6,7.5,1,0,2,0,9.2,0,2.58,1,5.7,0,0,7.3,1,0,2,9,2,10,0,6.7,60,2,3.406876876876877,615
150187,22,1,0,2.7,2.5,3.7,1,99.6,7.4,1,0,1,0,4.8,1,2.57,4,3.4,0,2,9.3,0,0,1,8,5,10,3,9.6,70,2,3.406876876876877,616
